class,cap_shape,cap_color,odor,gill_spacing,gill_size,gill_color,stalk_color,spore_color
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,pink,buff,chocolate
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,flat,yellow,foul,close,broad,chocolate,brown,chocolate
1,flat,yellow,foul,close,broad,chocolate,brown,chocolate
1,flat,gray,foul,close,broad,gray,brown,chocolate
1,flat,gray,foul,close,broad,gray,buff,chocolate
1,flat,yellow,foul,close,broad,gray,buff,chocolate
0,flat,red,none,close,broad,purple,white,brown
1,flat,buff,foul,close,broad,chocolate,white,chocolate
1,flat,gray,foul,close,broad,gray,brown,chocolate
1,flat,gray,foul,close,broad,chocolate,pink,chocolate
1,convex,yellow,foul,close,broad,pink,buff,chocolate
1,flat,yellow,foul,close,broad,pink,buff,chocolate
1,flat,yellow,foul,close,broad,chocolate,brown,chocolate
0,flat,brown,none,close,broad,purple,gray,black
1,flat,yellow,foul,close,broad,chocolate,brown,chocolate
0,convex,buff,none,close,broad,red,white,white
1,convex,yellow,foul,close,broad,pink,pink,chocolate
1,convex,yellow,foul,close,broad,pink,buff,chocolate
1,convex,yellow,foul,close,broad,chocolate,brown,chocolate
1,flat,gray,foul,close,broad,gray,buff,chocolate
0,flat,red,none,close,broad,brown,gray,black
1,flat,yellow,foul,close,broad,pink,brown,chocolate
1,flat,yellow,foul,close,broad,pink,brown,chocolate
1,convex,yellow,foul,close,broad,chocolate,brown,chocolate
1,convex,yellow,foul,close,broad,pink,buff,chocolate
1,convex,brown,fishy,close,narrow,buff,pink,white
1,flat,yellow,foul,close,broad,pink,buff,chocolate
1,convex,yellow,foul,close,broad,chocolate,buff,chocolate
1,flat,yellow,foul,close,broad,gray,brown,chocolate
1,flat,yellow,foul,close,broad,gray,buff,chocolate
1,flat,gray,foul,close,broad,pink,pink,chocolate
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,flat,gray,foul,close,broad,gray,brown,chocolate
1,convex,gray,creosote,close,narrow,pink,white,black
1,convex,yellow,foul,close,broad,gray,pink,chocolate
1,flat,gray,foul,close,broad,chocolate,white,chocolate
1,convex,gray,foul,close,broad,pink,brown,chocolate
1,convex,yellow,foul,close,broad,pink,buff,chocolate
1,convex,yellow,foul,close,broad,chocolate,buff,chocolate
0,flat,gray,none,close,broad,purple,gray,black
1,flat,gray,foul,close,broad,gray,brown,chocolate
1,flat,yellow,foul,close,broad,chocolate,pink,chocolate
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
1,convex,yellow,foul,close,broad,chocolate,buff,chocolate
1,convex,gray,foul,close,broad,pink,pink,chocolate
1,convex,yellow,foul,close,broad,pink,pink,chocolate
0,flat,brown,none,close,broad,brown,gray,brown
1,convex,gray,foul,close,broad,gray,brown,chocolate
1,flat,yellow,foul,close,broad,gray,pink,chocolate
1,convex,gray,foul,close,broad,pink,brown,chocolate
1,convex,yellow,foul,close,broad,pink,pink,chocolate
1,flat,gray,foul,close,broad,gray,buff,chocolate
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
1,convex,yellow,foul,close,broad,chocolate,brown,chocolate
0,knobbed,buff,none,close,broad,red,red,white
1,convex,yellow,foul,close,broad,pink,buff,chocolate
1,convex,brown,spicy,close,narrow,buff,white,white
1,flat,gray,foul,close,broad,pink,brown,chocolate
1,convex,gray,foul,close,broad,gray,brown,chocolate
1,flat,yellow,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,gray,pink,chocolate
1,flat,gray,foul,close,broad,chocolate,pink,chocolate
1,flat,yellow,foul,close,broad,chocolate,brown,chocolate
1,convex,yellow,foul,close,broad,gray,buff,chocolate
1,convex,white,foul,close,broad,pink,white,chocolate
1,convex,yellow,foul,close,broad,gray,buff,chocolate
1,flat,yellow,foul,close,broad,gray,pink,chocolate
1,convex,yellow,foul,close,broad,pink,brown,chocolate
1,convex,yellow,foul,close,broad,gray,buff,chocolate
1,flat,yellow,foul,close,broad,chocolate,brown,chocolate
1,convex,yellow,foul,close,broad,chocolate,buff,chocolate
1,convex,yellow,foul,close,broad,pink,brown,chocolate
1,flat,gray,foul,close,broad,pink,brown,chocolate
1,flat,yellow,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
0,flat,brown,none,close,broad,pink,pink,black
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,convex,gray,foul,close,broad,gray,brown,chocolate
1,flat,gray,foul,close,broad,chocolate,pink,chocolate
1,flat,gray,foul,close,broad,gray,buff,chocolate
1,convex,yellow,foul,close,broad,gray,pink,chocolate
1,flat,gray,foul,close,broad,gray,buff,chocolate
1,convex,gray,foul,close,broad,pink,pink,chocolate
1,convex,yellow,foul,close,broad,pink,brown,chocolate
1,convex,yellow,foul,close,broad,chocolate,brown,chocolate
1,flat,yellow,foul,close,broad,gray,brown,chocolate
0,flat,cinnamon,none,crowded,narrow,white,brown,white
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
1,convex,gray,foul,close,broad,pink,brown,chocolate
1,flat,yellow,none,close,narrow,white,yellow,white
1,flat,yellow,foul,close,broad,chocolate,buff,chocolate
1,convex,gray,foul,close,broad,pink,white,chocolate
0,flat,brown,none,close,broad,red,white,white
1,convex,brown,fishy,close,narrow,buff,pink,white
1,convex,gray,creosote,crowded,narrow,purple,white,black
1,convex,yellow,foul,close,broad,gray,brown,chocolate
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,flat,gray,foul,close,broad,gray,buff,chocolate
1,convex,yellow,foul,close,broad,pink,buff,chocolate
1,convex,yellow,foul,close,broad,pink,buff,chocolate
1,convex,gray,foul,close,broad,pink,buff,chocolate
1,flat,gray,foul,close,broad,gray,pink,chocolate
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,flat,yellow,foul,close,broad,gray,brown,chocolate
1,convex,yellow,foul,close,broad,pink,buff,chocolate
1,flat,yellow,foul,close,broad,pink,brown,chocolate
1,flat,gray,foul,close,broad,pink,buff,chocolate
1,flat,yellow,foul,close,broad,chocolate,pink,chocolate
1,flat,yellow,foul,close,broad,chocolate,brown,chocolate
1,flat,yellow,foul,close,broad,chocolate,brown,chocolate
1,flat,yellow,foul,close,broad,chocolate,pink,chocolate
1,convex,gray,foul,close,broad,chocolate,pink,chocolate
1,convex,gray,foul,close,broad,pink,buff,chocolate
1,convex,gray,foul,close,broad,gray,brown,chocolate
0,convex,buff,none,close,broad,white,white,white
1,flat,gray,foul,close,broad,gray,brown,chocolate
1,convex,yellow,foul,close,broad,gray,buff,chocolate
1,convex,brown,spicy,close,narrow,buff,pink,white
1,convex,gray,foul,close,broad,gray,buff,chocolate
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,pink,brown,chocolate
1,flat,yellow,foul,close,broad,gray,pink,chocolate
1,convex,yellow,foul,close,broad,gray,brown,chocolate
1,convex,yellow,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,convex,gray,foul,close,broad,gray,pink,chocolate
1,flat,yellow,foul,close,broad,chocolate,buff,chocolate
1,convex,yellow,foul,close,broad,pink,pink,chocolate
0,convex,purple,none,close,narrow,chocolate,white,chocolate
0,flat,buff,none,close,broad,red,red,white
1,flat,yellow,foul,close,broad,chocolate,pink,chocolate
1,convex,yellow,foul,close,broad,gray,pink,chocolate
1,convex,gray,foul,close,broad,gray,buff,chocolate
1,flat,gray,foul,close,broad,pink,brown,chocolate
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,pink,brown,chocolate
1,convex,yellow,foul,close,broad,gray,brown,chocolate
1,flat,yellow,foul,close,broad,chocolate,pink,chocolate
1,flat,gray,foul,close,broad,pink,pink,chocolate
1,flat,yellow,foul,close,broad,chocolate,buff,chocolate
1,flat,yellow,foul,close,broad,chocolate,pink,chocolate
1,flat,gray,foul,close,broad,chocolate,pink,chocolate
1,flat,buff,foul,close,broad,white,white,chocolate
1,flat,white,none,close,broad,gray,white,green
1,convex,yellow,foul,close,broad,pink,brown,chocolate
1,flat,yellow,foul,close,broad,pink,buff,chocolate
1,flat,gray,foul,close,broad,gray,pink,chocolate
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,convex,yellow,foul,close,broad,gray,brown,chocolate
1,convex,yellow,foul,close,broad,gray,buff,chocolate
0,flat,gray,none,close,broad,purple,gray,brown
0,convex,purple,none,close,narrow,purple,white,chocolate
1,convex,gray,foul,close,broad,chocolate,pink,chocolate
1,flat,yellow,foul,close,broad,pink,buff,chocolate
1,convex,yellow,foul,close,broad,pink,buff,chocolate
1,flat,gray,foul,close,broad,pink,pink,chocolate
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,convex,yellow,foul,close,broad,pink,pink,chocolate
1,convex,yellow,foul,close,broad,gray,brown,chocolate
1,flat,yellow,foul,close,broad,chocolate,brown,chocolate
1,convex,gray,foul,close,broad,gray,brown,chocolate
1,flat,gray,foul,close,broad,pink,brown,chocolate
1,flat,gray,foul,close,broad,gray,brown,chocolate
1,convex,yellow,foul,close,broad,gray,pink,chocolate
0,flat,red,none,close,broad,white,gray,brown
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,flat,gray,foul,close,broad,gray,buff,chocolate
1,convex,gray,foul,close,broad,gray,brown,chocolate
1,flat,gray,foul,close,broad,gray,pink,chocolate
1,flat,gray,foul,close,broad,pink,brown,chocolate
1,flat,gray,foul,close,broad,pink,buff,chocolate
1,flat,gray,foul,close,broad,pink,pink,chocolate
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,flat,yellow,foul,close,broad,chocolate,buff,chocolate
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,convex,gray,foul,close,broad,pink,brown,chocolate
1,convex,gray,foul,close,broad,pink,brown,chocolate
1,convex,white,creosote,close,narrow,gray,white,brown
1,flat,gray,foul,close,broad,pink,pink,chocolate
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,flat,gray,foul,close,broad,pink,pink,chocolate
1,convex,yellow,foul,close,broad,pink,brown,chocolate
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,flat,gray,foul,close,broad,gray,buff,chocolate
1,flat,yellow,foul,close,broad,gray,brown,chocolate
1,convex,gray,foul,close,broad,gray,pink,chocolate
1,flat,yellow,foul,close,broad,pink,buff,chocolate
1,flat,yellow,foul,close,broad,chocolate,pink,chocolate
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,flat,yellow,foul,close,broad,gray,buff,chocolate
1,convex,yellow,foul,close,broad,pink,brown,chocolate
1,flat,yellow,foul,close,broad,gray,buff,chocolate
1,convex,yellow,foul,close,broad,pink,buff,chocolate
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,flat,gray,foul,close,broad,pink,buff,chocolate
1,flat,yellow,foul,close,broad,gray,brown,chocolate
1,flat,gray,foul,close,broad,pink,buff,chocolate
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,flat,yellow,foul,close,broad,gray,brown,chocolate
1,convex,yellow,foul,close,broad,gray,pink,chocolate
1,convex,yellow,foul,close,broad,pink,pink,chocolate
1,flat,yellow,foul,close,broad,chocolate,brown,chocolate
1,convex,yellow,foul,close,broad,chocolate,buff,chocolate
1,convex,yellow,foul,close,broad,gray,pink,chocolate
1,convex,brown,fishy,close,narrow,buff,white,white
0,flat,buff,none,close,broad,white,white,white
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,convex,yellow,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,pink,buff,chocolate
1,convex,yellow,foul,close,broad,pink,pink,chocolate
1,flat,gray,foul,close,broad,pink,buff,chocolate
1,flat,gray,foul,close,broad,pink,buff,chocolate
1,flat,gray,foul,close,broad,pink,buff,chocolate
1,convex,yellow,foul,close,broad,pink,brown,chocolate
1,flat,yellow,foul,close,broad,pink,brown,chocolate
1,flat,yellow,foul,close,broad,gray,pink,chocolate
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,gray,buff,chocolate
1,flat,gray,foul,close,broad,gray,brown,chocolate
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,gray,buff,chocolate
1,convex,gray,creosote,close,narrow,purple,white,black
1,flat,buff,foul,close,broad,white,white,chocolate
0,flat,red,none,close,broad,white,white,black
1,convex,yellow,foul,close,broad,gray,brown,chocolate
1,convex,gray,foul,close,broad,pink,brown,chocolate
1,flat,gray,foul,close,broad,gray,buff,chocolate
0,flat,gray,none,close,broad,purple,white,black
1,convex,yellow,foul,close,broad,pink,pink,chocolate
1,convex,yellow,foul,close,broad,pink,buff,chocolate
1,flat,yellow,foul,close,broad,pink,pink,chocolate
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,convex,yellow,foul,close,broad,chocolate,buff,chocolate
1,convex,gray,foul,close,broad,chocolate,pink,chocolate
1,flat,white,foul,close,broad,white,white,chocolate
1,convex,gray,foul,close,broad,pink,brown,chocolate
1,convex,yellow,foul,close,broad,gray,brown,chocolate
1,flat,gray,foul,close,broad,gray,pink,chocolate
1,convex,gray,foul,close,broad,pink,pink,chocolate
1,convex,yellow,foul,close,broad,pink,buff,chocolate
0,flat,purple,none,close,narrow,chocolate,white,chocolate
1,flat,yellow,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,pink,buff,chocolate
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,flat,gray,foul,close,broad,gray,brown,chocolate
0,flat,brown,none,close,broad,brown,pink,brown
1,convex,yellow,foul,close,broad,chocolate,brown,chocolate
1,flat,gray,foul,close,broad,chocolate,pink,chocolate
1,convex,gray,foul,close,broad,chocolate,buff,chocolate
1,flat,yellow,foul,close,broad,pink,brown,chocolate
1,convex,yellow,foul,close,broad,chocolate,buff,chocolate
1,convex,yellow,foul,close,broad,gray,brown,chocolate
1,convex,yellow,foul,close,broad,gray,brown,chocolate
1,flat,gray,foul,close,broad,gray,pink,chocolate
1,convex,white,foul,close,broad,chocolate,white,chocolate
0,flat,red,none,close,broad,white,white,white
0,convex,purple,none,close,narrow,white,white,chocolate
1,convex,yellow,foul,close,broad,pink,brown,chocolate
1,convex,gray,foul,close,broad,pink,pink,chocolate
1,convex,yellow,foul,close,broad,pink,pink,chocolate
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,convex,gray,foul,close,broad,gray,buff,chocolate
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,flat,yellow,foul,close,broad,pink,brown,chocolate
1,convex,gray,foul,close,broad,chocolate,pink,chocolate
1,flat,gray,foul,close,broad,gray,buff,chocolate
0,flat,pink,none,close,broad,white,red,white
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,convex,yellow,foul,close,broad,gray,pink,chocolate
1,convex,gray,foul,close,broad,gray,buff,chocolate
1,flat,yellow,foul,close,broad,gray,brown,chocolate
1,convex,yellow,foul,close,broad,pink,brown,chocolate
1,flat,gray,foul,close,broad,gray,buff,chocolate
1,flat,yellow,foul,close,broad,gray,pink,chocolate
1,convex,gray,foul,close,broad,pink,pink,chocolate
1,convex,gray,foul,close,broad,gray,brown,chocolate
1,flat,yellow,foul,close,broad,gray,pink,chocolate
1,flat,gray,foul,close,broad,pink,brown,chocolate
1,convex,gray,foul,close,broad,chocolate,brown,chocolate
1,flat,yellow,foul,close,broad,pink,pink,chocolate
1,flat,gray,foul,close,broad,chocolate,pink,chocolate
1,convex,gray,foul,close,broad,pink,pink,chocolate
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
1,convex,gray,foul,close,broad,chocolate,pink,chocolate
1,flat,gray,foul,close,broad,pink,brown,chocolate
1,convex,yellow,foul,close,broad,gray,buff,chocolate
1,convex,yellow,foul,close,broad,pink,pink,chocolate
1,convex,gray,foul,close,broad,chocolate,pink,chocolate
1,flat,yellow,foul,close,broad,chocolate,pink,chocolate
0,flat,brown,none,close,broad,brown,gray,brown
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
1,convex,yellow,foul,close,broad,chocolate,brown,chocolate
1,convex,gray,foul,close,broad,chocolate,white,chocolate
1,flat,yellow,foul,close,broad,chocolate,brown,chocolate
1,convex,yellow,foul,close,broad,pink,pink,chocolate
1,convex,white,creosote,close,narrow,gray,white,black
1,convex,yellow,foul,close,broad,gray,pink,chocolate
1,flat,buff,foul,close,broad,chocolate,white,chocolate
1,convex,yellow,foul,close,broad,chocolate,buff,chocolate
1,convex,gray,foul,close,broad,chocolate,pink,chocolate
1,flat,yellow,foul,close,broad,gray,buff,chocolate
1,flat,pink,none,close,broad,white,white,green
1,flat,buff,foul,close,broad,pink,white,chocolate
1,convex,gray,foul,close,broad,gray,buff,chocolate
1,convex,gray,foul,close,broad,chocolate,buff,chocolate
1,convex,gray,foul,close,broad,pink,pink,chocolate
1,flat,gray,foul,close,broad,gray,brown,chocolate
1,flat,gray,foul,close,broad,gray,pink,chocolate
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,flat,yellow,foul,close,broad,chocolate,brown,chocolate
0,flat,purple,none,close,narrow,purple,white,chocolate
1,convex,yellow,foul,close,broad,gray,buff,chocolate
0,flat,red,none,close,broad,white,white,brown
1,flat,yellow,foul,close,broad,gray,pink,chocolate
1,convex,yellow,foul,close,broad,gray,pink,chocolate
1,convex,brown,foul,close,narrow,buff,pink,white
1,convex,gray,foul,close,broad,gray,buff,chocolate
1,convex,yellow,foul,close,broad,pink,pink,chocolate
1,flat,gray,foul,close,broad,pink,pink,chocolate
1,convex,gray,foul,close,broad,gray,buff,chocolate
1,convex,gray,foul,close,broad,chocolate,buff,chocolate
1,convex,yellow,foul,close,broad,chocolate,pink,chocolate
1,flat,yellow,foul,close,broad,chocolate,brown,chocolate
1,flat,gray,foul,close,broad,gray,pink,chocolate
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
0,flat,brown,none,close,broad,brown,white,brown
1,convex,yellow,foul,close,broad,gray,pink,chocolate
0,flat,red,none,close,broad,white,white,black
1,convex,yellow,foul,close,broad,chocolate,brown,chocolate
1,convex,gray,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,chocolate,brown,chocolate
1,convex,yellow,foul,close,broad,pink,buff,chocolate
1,flat,gray,foul,close,broad,chocolate,buff,chocolate
1,flat,gray,foul,close,broad,pink,buff,chocolate
1,flat,gray,foul,close,broad,pink,buff,chocolate
1,flat,gray,foul,close,broad,gray,brown,chocolate
1,convex,yellow,foul,close,broad,gray,pink,chocolate
1,convex,yellow,foul,close,broad,chocolate,brown,chocolate
1,flat,yellow,foul,close,broad,gray,pink,chocolate
